,Unnamed: 0,content,cleaned_content,score,at,thumbsUpCount,sentiment_score,final_theme
3707,3707,"Helps me SO much. Like seriously, commit to this, get into a ""party"" (kind of an online group for this rpg), and it may help you like it's helped me! I am really lazy so the progress I'm making is miraculous. It really kind of.. forces you to do what you need to do and it's my favorite mobile game there is. Hats off to the developers and anyone else involved!",helps much like seriously commit get party kind online group rpg may help like helped really lazy progress im making miraculous really kind forces need favorite mobile game hats developers anyone else involved,5,2020-08-05 23:26:32,0,0.1309523809523809,Monetization Sentiment
3708,3708,"Amazing, creative and motivating. Kudos Designers love the Gameboy pixellated feel really made me nostalgic. Amazing app",amazing creative motivating kudos designers love gameboy pixellated feel really made nostalgic amazing app,5,2020-08-04 11:08:12,0,0.3166666666666667,Product Usability & Aesthetics
3709,3709,"This app is very nice, it did help me",app nice help,5,2020-08-03 06:36:57,0,0.6,Efficiency
3710,3710,"Took me awhile to figure it out, the mechanics are interesting, the design is fun. It helps me build and quit some habits that i have been trying to.",took awhile figure mechanics interesting design fun helps build quit habits trying,5,2020-08-02 16:49:26,1,0.4,Retention Drivers
3711,3711,Fun,fun,5,2020-07-30 21:06:52,0,0.3,Efficiency
3712,3712,"I've been using this as a motivation and self-rewarding To-Do list. It works, and there a lot of communities of people here! Ranging from LGBT to mental illness, it's great.",ive using motivation selfrewarding todo list works lot communities people ranging lgbt mental illness great,5,2020-07-30 17:51:22,3,0.35,Efficiency
3713,3713,It just might be one of the best apps ever made. It has helped so much with my productivity and has such wonderful features. I love it!,might one best apps ever made helped much productivity wonderful features love,5,2020-07-30 09:50:12,0,0.675,Monetization Sentiment
3714,3714,I will reinstall this app,reinstall app,5,2020-07-30 00:01:51,0,0.0,Noise
3715,3715,The app is really smart,app really smart,5,2020-07-29 17:27:44,0,0.2142857142857142,Noise
3716,3716,Helps me turn my crippling depression into regular depression.,helps turn crippling depression regular depression,5,2020-07-29 07:46:04,1,0.0,Efficiency
3717,3717,Thanks for free widget,thanks free widget,5,2020-07-28 10:08:51,0,0.3,Noise
3718,3718,I'm thoroughly enjoying this app so far. I've been a lot more productive and on point with my tasks as well as keeping up with my personal studies and hobbies. The game aspect has been great for me to hold accountability of my actions while finding joy in completing self-made goals and gaining experience and items.,im thoroughly enjoying app far ive lot productive point tasks well keeping personal studies hobbies game aspect great hold accountability actions finding joy completing selfmade goals gaining experience items,5,2020-07-28 04:12:47,46,0.3,Monetization Sentiment
3719,3719,Super fun way to keep up with tasks,super fun way keep tasks,5,2020-07-28 03:56:32,0,0.3166666666666666,Monetization Sentiment
3720,3720,It was amazing,amazing,5,2020-07-28 00:37:30,0,0.6000000000000001,Low Signal
3721,3721,"Great. I would recommend the following features: - Skills. When you work on a task, you could select which skills you will be working on. - A timer: keep track of how long you spent working on a task, and consequently on the skills. This would allow a summary of how long the player spent on each skill. - (maybe?) Skill trees. Being able to create publix skill trees for a project/hobby/etc... would be a very nice feature too.",great would recommend following features skills work task could select skills working timer keep track long spent working task consequently skills would allow summary long player spent skill maybe skill trees able create publix skill trees projecthobbyetc would nice feature,5,2020-07-26 22:20:53,0,0.2,Monetization Sentiment
3722,3722,"Very good app to help keep and develope new habits! Best gamification of tasks, habits and to do lists!",good app help keep develope new habits best gamification tasks habits lists,5,2020-07-26 20:45:33,0,0.6121212121212122,Monetization Sentiment
3723,3723,"It's hard to not get bored when I being serious on something. So, I always think that life is a game. And this is a great app that can help me to get rid from my boredom when I build my good habits. Thank you very much for the developer. 5 stars from me. 😊🤩",hard get bored serious something always think life game great app help get rid boredom build good habits thank much developer stars,5,2020-07-26 10:50:33,1,0.025,Retention Drivers
3724,3724,"Love the app so far. Great for motivation, but non-punishing, cute graphics, and lots of stuff to explore. Splitting up tasks by priority/type is awesome. It really has made everyday life feel more guided and fun! Would highly recommend for people who enjoy collecting, gaming, or seeing your progress add up. *One note is that sometimes, lists of tasks disappear/show tasks already completed. Closing and reopening fixes it, but would appreciate it if this bug was addressed.",love app far great motivation nonpunishing cute graphics lots stuff explore splitting tasks prioritytype awesome really made everyday life feel guided fun would highly recommend people enjoy collecting gaming seeing progress add one note sometimes lists tasks disappearshow tasks already completed closing reopening fixes would appreciate bug addressed,5,2020-07-26 09:18:25,9,0.376,Monetization Sentiment
3725,3725,Best productivity app,best productivity app,5,2020-07-26 07:29:46,0,1.0,Monetization Sentiment
3726,3726,"The game aspect is fun, and can provide a little added motivation, but beyond that it's one of the best free to-do apps I've found. The organization is easy, and the breakdown of habits, daily (or other schedule) tasks on repeat, and a one time to-do list give much more depth than apps that claim to be more ""professional."" If you like the game-ify idea this app is great. If you want a solid, free task manager, ignore the cute icons and go with this one as well.",game aspect fun provide little added motivation beyond one best free todo apps ive found organization easy breakdown habits daily schedule tasks repeat one time todo list give much depth apps claim professional like gameify idea app great want solid free task manager ignore cute icons go one well,5,2020-07-24 19:23:48,26,0.2727564102564102,Monetization Sentiment
3727,3727,Very creative. and a good idea too!,creative good idea,5,2020-07-23 19:20:18,0,0.6,Low Signal
